from,to,weight,edge_type
184689561,184745902,338.987509782,residential
184689556,184689557,51.7207603402,secondary
184689557,184689558,155.112803927,secondary
184689558,184689561,373.94246559,secondary
184689561,184689564,157.224440845,secondary
184689564,184653155,111.126252038,secondary
184653155,184674751,24.9887361319,secondary
184674751,184689566,266.891335735,secondary
184741679,184758005,143.53010164,residential
184758005,184689564,53.8538613767,residential
184696210,184722906,116.80143222,residential
184722906,184741675,108.341305982,residential
184741675,184741679,95.8374928417,residential
184741679,184741683,66.0745558071,residential
184741683,184674754,102.87103167,residential
184758005,184741683,144.227956353,residential
184653155,4217813385,191.630919571,service
4217813385,4217813385,0.0,service
184719616,184689566,164.343279391,residential
184694549,184694559,1072.90251343,residential
184624061,184635270,399.288405415,service
184624059,184659006,421.260691229,residential
184696200,184696204,58.5002448965,residential
184696204,184696210,205.879946918,residential
184722902,184722906,204.129711656,residential
184741675,184770254,201.705969036,residential
184768779,184674758,99.2057214064,residential
184674758,184623302,218.150664407,residential
184623302,184770254,42.0225521348,residential
184770254,184722902,111.235114002,residential
184722902,184696204,108.926813272,residential
184623302,184623306,99.0876131943,residential
184674751,184674754,152.235332063,residential
184674754,184674758,197.193848488,residential
184648925,184719616,92.1709638012,residential
184648922,184797987,90.2072837219,residential
184648917,184648920,48.25643085,residential
184648920,184648922,42.7293245571,residential
184648922,184648925,38.7623499741,residential
184797985,184648920,90.6020804904,residential
184719616,184797987,39.6014463144,residential
184797987,184797985,42.7238347523,residential
184797985,184719606,47.8622912429,residential
184719606,184648917,91.7799212876,residential
184719593,184719600,155.249992647,residential
184719600,184719606,678.397160948,residential
184696806,2687912512,148.208777993,residential
2687912512,184696817,144.913151134,residential
184696817,184784377,116.290202491,residential
184784377,184784377,0.0,residential
2687912512,2687912513,154.191675904,residential
2687912513,2687912513,0.0,residential
184725728,184725729,176.54237814,residential
184742357,184742361,29.18617127,residential
184742361,184742357,29.18617127,residential
184734189,184742361,72.7498530891,residential
184745582,184734189,172.419606539,residential
184734181,184678097,122.494042468,residential
184678097,184734186,129.411818354,residential
184734186,184734189,133.201044505,residential
184734189,184725729,152.129289632,residential
184745591,184734186,171.321725732,residential
3285841566,4217814477,220.877981764,service
184640635,184640638,50.9926881551,residential
184640638,3285841567,51.3293587405,residential
184640638,184640650,262.873599752,residential
3285841589,184640650,13.697393113,residential
184640650,3285841589,13.697393113,residential
184639111,184678097,172.412030654,residential
184749756,184716147,300.128971245,residential
184783630,184749756,123.994975263,residential
184749756,184734181,55.3633381464,residential
184734181,184645784,161.242947896,residential
184716114,184677124,168.509790171,residential
184677124,184716147,193.998988564,residential
184716147,184645784,184.648468167,residential
184642371,184642371,0.0,service
184642371,184642413,130.294097951,service
184677083,184677124,208.476054578,residential
184779782,184743787,309.854123176,secondary
184743787,184743782,15.4799260179,secondary
184743782,184681852,398.837908333,secondary
184681852,184760287,592.023254237,secondary
184760287,184779965,973.965057442,secondary
184779965,184677569,404.327774728,secondary
184677569,184779971,472.311615822,secondary
184779971,184694549,884.259945693,secondary
184694549,184689566,847.124615002,secondary
184677563,184685116,58.7302526939,residential
184677562,184686749,129.915997679,residential
184686749,184702502,45.9256032615,residential
184702502,184702508,170.691662288,residential
184743797,184743812,290.028055774,residential
184743812,184743839,46.0580157411,residential
184743839,184743812,46.0580157411,residential
184623970,184623973,153.851161083,residential
184623973,184623974,266.380592385,residential
184623974,184623987,416.713924234,residential
184623987,184624016,766.301455502,residential
184624016,184624021,305.334553457,residential
184624021,184624024,132.022499513,residential
184624024,184624032,335.669887398,residential
184624032,184624053,2038.75232371,residential
184624053,184624056,175.700739149,residential
184624056,184624059,529.417700016,residential
184624059,184624061,228.608387607,residential
184624061,184624064,677.33622134,residential
184624032,184712945,226.594167192,residential
184624032,184722130,337.236901065,residential
184682564,184722130,114.132430797,residential
184624021,184680477,165.295056065,residential
184680477,184680487,94.9305540203,residential
184680487,184680501,67.533348287,residential
184680501,184623407,72.2516960638,residential
184624024,184745432,112.827909576,residential
184745432,184682537,84.1651533877,residential
184732160,184745432,413.062238665,residential
184682537,184682564,177.735919266,residential
184682564,184669060,478.308092788,residential
184682471,184682484,210.553414257,residential
184715874,184715878,137.812876234,residential
184715878,184682484,662.219624033,residential
184694432,184694438,170.023890416,residential
184694438,184694443,122.496199344,residential
184694443,184694473,113.392584977,residential
184785489,184694473,254.317868824,residential
184760279,184785489,406.347489223,residential
184760276,184686164,108.238321327,tertiary
184686164,184755363,294.11840058,tertiary
184755363,184694432,146.602893236,tertiary
184694432,184760279,260.200578484,tertiary
184760279,184760287,440.648880503,tertiary
184760287,184682253,1176.33248102,tertiary
184753209,184681882,147.976449728,residential
184681854,184753209,253.21291255,residential
184771656,184771617,240.328069975,residential
184771617,184688126,97.1448045234,residential
184681852,184681854,116.792172514,residential
184681854,184681882,218.144205415,residential
184771617,184743790,232.819370376,residential
184743790,184743780,14.9505315923,residential
184743780,184771656,70.9841629012,residential
184743782,184743780,129.124283285,residential
184743790,184743787,130.363422437,residential
184779782,1375675575,142.702105606,secondary
1375675577,184779782,312.926758932,secondary
184790525,184745256,51.4795012815,residential
184647060,184647064,134.990350253,residential
184715878,184647060,127.645908068,residential
184767604,184787270,222.667633897,residential
184787270,184768763,166.257877274,residential
184767601,184767604,110.721041558,residential
184767604,184767626,412.627678192,residential
184767601,184768763,183.107493817,residential
1145468775,184779792,36.4539288706,secondary_link
1375675575,184779792,171.226944596,secondary
184779792,184705127,227.413726256,secondary
184705205,1145468775,324.059473218,secondary
1145468775,1375675577,22.70806339,secondary
184705127,184705118,172.380629809,secondary
184705127,184779816,428.97041997,secondary
184779816,184711996,237.754714478,secondary
184711996,184705118,37.4140069587,secondary
184705118,184705205,45.71342878,secondary
184682221,184644280,291.116960328,residential
184644280,184726327,468.932785411,residential
184682214,184726327,782.146290205,residential
184711996,184705115,28.6529568619,motorway_link
184686507,184686552,277.759669419,residential
184682211,184686507,153.047327299,residential
184686507,184686552,277.759669419,residential
184705000,184704952,460.917303599,residential
184704952,184704998,246.439893489,residential
184704998,184705000,225.125798056,residential
184705000,184705008,106.927313126,residential
2410309543,2410307219,231.467578963,residential
2410307217,2410307219,138.928233227,residential
2410307219,2410307222,114.341822192,residential
2410307222,2410307222,0.0,residential
2410307252,2410307241,192.00761689,residential
2410307241,2410307219,64.3935640794,residential
2410307260,2410307252,126.507253668,residential
2410307252,2410307267,99.6752791445,residential
2410307259,2410307260,16.7903148912,residential
2410307260,2410307262,13.7217563485,residential
2410307262,2410307267,88.4576753271,residential
184682292,184682282,1907.48834634,tertiary
184682282,184682278,401.558924921,tertiary
184682278,184682273,812.259941914,tertiary
184682273,184682262,1672.8703449,tertiary
184682262,184638683,547.246295398,tertiary
184638683,184677559,1409.90618624,tertiary
184677559,184682258,761.116504881,tertiary
184682258,184682253,447.354190056,tertiary
184682253,184682250,402.057287647,tertiary
184682250,184682247,217.662088987,tertiary
184682247,184682246,175.166755122,tertiary
184682246,184682239,157.792010871,tertiary
184682239,184682229,463.762063734,tertiary
184682229,184682226,129.071894646,tertiary
184682226,184682221,74.8105258629,tertiary
184682221,184682214,201.053919716,tertiary
184682214,2410309547,236.482390208,tertiary
2410309547,184682211,7.4615793099,tertiary
184682211,2410309546,8.44136058647,tertiary
2410309546,1056251224,135.003804007,tertiary
184707837,184682262,2179.99044609,residential
184682262,184795568,404.79791907,residential
184795568,3285841567,254.508267091,residential
3285841567,184640635,9.71005208814,residential
184640635,3285841566,200.96359377,residential
3285841566,184719593,758.339613427,residential
184677543,184673687,1387.12855463,tertiary
184673687,184651995,389.641415482,tertiary
184651995,184677559,419.383941506,tertiary
184677559,184677562,891.256413544,tertiary
184677562,184677563,334.864224172,tertiary
184677563,184677565,267.670716828,tertiary
184677565,184677567,128.252443231,tertiary
184677567,184677569,225.123447806,tertiary
184673663,184673678,59.2703445745,residential
184673678,184673687,1572.94741716,residential
184707837,184759380,1087.18354577,tertiary
184759380,184641867,178.837183716,tertiary
184641867,184641793,19.5801469309,tertiary
184641793,184757760,17.5785670181,tertiary
184757760,184624523,485.388760164,tertiary
184624523,418267272,49.4421064708,tertiary
184624509,184624523,267.473783717,motorway_link
184633180,184633192,301.441475738,motorway_link
418267272,184675550,65.1309981708,tertiary
184624523,184624543,328.502292399,motorway_link
